EFF test for NAcc-BLA muscimol inactivation experiment (2wk delay between EFF acq and test)

Rat A1

61   299746	   300819	l
62   304617	   305009	l
63   309369	   310986	l
64   314363	   315476	l
65   321906	   322818	l
66   323395	   324788	l
67   326001	   326390	l
68   326955	   327955	l
69   328440	   330896	l
70   331630	   334104	l
71   336162	   337086	l
72   341683	   348467	k
73   349631	   351550	k
74   358892	   359333	l

rat B12

1   4909	   6550	l
2   15020	   17355	l
3   19105	   21871	l
4   29013	   29462	l
5   32207	   32834	l
6   41826	   42312	l
7   58571	   58982	l
8   60381	   60976	k
9   62929	   63720	,
10   63976	   64787	,
11   67361	   67879	,
12   69256	   70706	l
13   72045	   72423	,
14   73457	   74546	,
15   75006	   76698	,
16   79631	   80015	,
17   80198	   81083	l
18   81860	   82280	,
19   82682	   84335	,
20   88192	   88824	l
21   96865	   97723	,
22   98439	   101376	k
23   102870	   104388	k
24   118915	   120004	,
25   121318	   121815	l
26   130235	   131252	k
27   133199	   133929	l
28   137189	   137882	l
29   147914	   148954	l
30   155336	   156601	l
31   157742	   158451	,
32   161246	   161671	l
33   176344	   177129	,
34   183388	   184031	,
35   185562	   186547	l
36   195995	   197953	l
37   206663	   207438	l
38   221900	   234406	k
39   235439	   236557	l
40   240212	   242287	l
41   250659	   251086	l
42   256667	   257011	l
43   267441	   267939	l
44   282666	   283463	,
45   284582	   286303	l
46   287260	   288176	l
47   291881	   298562	k
48   299612	   299951	l
49   301120	   301802	k
50   305396	   313574	k
51   314335	   314614	l
52   315811	   319153	k
53   339229	   340466	k
54   348969	   352754	l
55   354643	   354996	,

rat B13

1   3049	   3908	l
2   5486	   6519	l
3   9436	   10297	l
4   17579	   17941	l
5   18549	   20209	l
6   26411	   26765	l
7   27215	   28399	l
8   32237	   32729	,
9   34459	   35668	l
10   52654	   52998	l
11   61304	   62338	,
12   62752	   63763	,
13   64127	   64920	,
14   65487	   65961	,
15   67248	   67646	,
16   69590	   71309	,
17   72540	   75020	,
18   76187	   78416	,
19   79718	   81139	,
20   82604	   83459	,
21   84626	   87540	,
22   95198	   95953	,
23   97441	   98698	,
24   109623	   110037	,
25   119036	   119351	,
26   143246	   148727	k
27   154622	   154773	l
28   155321	   157079	l
29   158220	   159368	l
30   163645	   164015	l
31   164602	   165097	l
32   168590	   169262	k
33   169690	   169882	l
34   170890	   171156	l
35   172838	   173657	l
36   176114	   176460	l
37   176893	   177328	l
38   179688	   180838	l
39   182072	   182407	l
40   183166	   186321	l
41   186480	   187476	l
42   188143	   189186	l
43   201910	   203359	l
44   205432	   206613	l
45   207151	   209208	l
46   218073	   219195	l
47   219618	   220425	l
48   227388	   228566	l
49   228802	   230451	l
50   239037	   241116	l
51   246186	   247630	l
52   262431	   263381	k
53   268257	   273061	k
54   273557	   273805	l
55   276959	   279115	l
56   284964	   285745	l
57   286445	   287260	l
58   288115	   289269	l
59   290337	   294191	l
60   296410	   297794	l
61   298519	   298835	l
62   299487	   301757	l
63   313431	   313793	l
64   316013	   316723	l
65   334610	   336054	k
66   341207	   342101	l
67   343155	   343553	l
68   348688	   350317	l
69   354329	   354969	k
70   357360	   357688	k

rat B9

1   1814	   2706	l
2   5948	   6234	l
3   11382	   11683	l
4   15537	   15715	l
5   17582	   18215	l
6   21733	   22891	l
7   26451	   26791	l
8   28694	   29332	l
9   35013	   35950	,
10   37026	   38023	l
11   40318	   41207	l
12   45308	   45908	l
13   46853	   47956	l
14   49397	   51883	l
15   52433	   53375	l
16   59699	   59870	l
17   61617	   62291	,
18   63015	   63837	,
19   64479	   65056	,
20   68620	   69069	,
21   70656	   71017	,
22   72070	   72363	l
23   73680	   74636	,
24   78116	   80002	l
25   82537	   82670	,
26   88100	   92877	k
27   94460	   94931	l
28   96241	   96647	,
29   98573	   98936	l
30   101205	   101493	l
31   103503	   106630	k
32   110768	   111544	l
33   114727	   115332	l
34   121253	   122030	l
35   125243	   127111	l
36   129222	   130166	l
37   136937	   137888	l
38   155260	   156155	l
39   160142	   162276	k
40   163458	   170705	k
41   170712	   175960	k
42   177909	   178947	k
43   180265	   182055	k
44   182358	   182488	l
45   183636	   184365	k
46   184877	   185310	l
47   185781	   186636	l
48   186662	   187070	l
49   188286	   191448	k
50   192488	   199484	k
51   200604	   204830	k
52   205420	   205537	l
53   206646	   209206	l
54   215101	   215636	l
55   217166	   217586	l
56   231073	   231830	,
57   240120	   241618	l
58   252317	   257158	l
59   260773	   261330	,
60   264141	   269326	l
61   271730	   274391	k
62   281217	   281524	l
63   292563	   293886	k
64   294909	   295170	l
65   295804	   295982	l
66   296589	   299825	k
67   300483	   307018	k
68   308596	   313098	k
69   313420	   313595	l
70   313994	   315355	l
71   320784	   321841	l
72   330280	   331328	l
73   344682	   356251	l

rat B10

1   1777	   1861	l
2   2296	   2723	l
3   4692	   5196	l
4   5789	   6149	l
5   7694	   8014	l
6   8584	   10136	l
7   13351	   13857	l
8   14396	   15904	l
9   19561	   19954	l
10   20295	   20610	l
11   21234	   22236	l
12   23247	   23553	l
13   24972	   25274	l
14   27929	   28758	l
15   32403	   33451	l
16   35640	   36736	l
17   39704	   39999	l
18   46034	   46242	l
19   48284	   48828	,
20   52186	   52714	,
21   54194	   54635	,
22   56717	   57540	,
23   60862	   64416	,
24   64748	   75757	,
25   77043	   77854	,
26   78488	   80076	,
27   81192	   82008	,
28   82702	   96995	,
29   97386	   110400	,
30   111599	   121340	,
31   124217	   126258	,
32   126786	   129879	,
33   130678	   131185	,
34   131612	   133025	,
35   134506	   138801	,
36   139959	   141428	,
37   142167	   143809	,
38   144371	   145837	,
39   146533	   149716	,
40   154051	   154779	,
41   156744	   158603	,
42   159320	   161628	,
43   163832	   165178	,
44   172824	   173856	,
45   179782	   180226	,
46   182089	   182191	,
47   182858	   183493	,
48   189084	   191144	,
49   193539	   194160	,
50   206203	   206637	,
51   213354	   214044	,
52   216443	   216913	,
53   224218	   224587	,
54   228884	   229332	l
55   234693	   236030	l
56   238323	   241828	l
57   248445	   250599	l
58   254221	   254610	l
59   255373	   258916	l
60   265162	   266789	l
61   269462	   277998	k
62   278531	   279023	k
63   279582	   280711	l
64   283369	   289866	k
65   290531	   295047	k
66   296789	   297330	l
67   318666	   320146	,
68   328641	   330239	l
69   338307	   338858	l
70   339621	   341868	l
71   352371	   352850	l
72   359090	   360317	k
